Evento 	Fecha 	Hora 	Lat 	Long 	Prof.					
(km) 	Int 	Mag 	Tipo Mag 	LocalizaciÛn 	info					
1078317	01/08/2011	22:56:22	28.0994	-16.1563	-999		1.5	4	ATL¡NTICO-CANARIAS 	[+] info
1080151	07/08/2011	3:15:04	28.1784	-16.0872	-999		1.3	4	ATL¡NTICO-CANARIAS 	[+] info
1080280	07/08/2011	15:52:38	27.7668	-15.6418	38		1.6	4	SE MOG¡N.IGC 	[+] info
1080393	07/08/2011	23:04:49	28.1428	-16.1781	-999		1.6	4	ATL¡NTICO-CANARIAS 	[+] info
1080435	08/08/2011	1:49:09	28.0721	-16.4557	29		1.3	4	S ARICO.ITF 	[+] info
1082972	16/08/2011	18:07:54	28.1363	-16.2389	8		1.5	4	ATL¡NTICO-CANARIAS 	[+] info
1084786	19/08/2011	20:50:56	28.0573	-16.1664	29		2.2	4	ATL¡NTICO-CANARIAS 	[+] info
1084813	19/08/2011	22:03:41	28.1205	-16.2346	-999		1.4	4	ATL¡NTICO-CANARIAS 	[+] info
1089650	30/08/2011	19:12:29	28.168	-16.2149	7		1.2	4	ATL¡NTICO-CANARIAS 	[+] info
1091687	04/09/2011	10:32:54	28.1303	-16.2425	32		2	4	ATL¡NTICO-CANARIAS 	[+] info
1091755	04/09/2011	19:07:27	28.2731	-16.0842	49		2.3	3	ATL¡NTICO-CANARIAS 	[+] info
1095926	17/09/2011	2:49:23	28.083	-16.1753	38		2	4	ATL¡NTICO-CANARIAS 	[+] info
1096075	18/09/2011	0:05:27	28.062	-16.1676	15		1.2	4	TENERIFE-GRAN CANARIA 	[+] info
1102851	05/10/2011	16:26:00	28.1357	-16.1653	10		1.3	4	ATL¡NTICO-CANARIAS 	[+] info
1104750	12/10/2011	5:15:01	28.3038	-16.1012	22		1.4	4	ATL¡NTICO-CANARIAS 	[+] info
1105792	17/10/2011	6:00:58	28.0344	-16.1203	-999		1.7	4	ATL¡NTICO-CANARIAS 	[+] info
1105909	17/10/2011	14:42:06	28.4617	-16.8283	10		1.8	4	N BUENAVISTA DEL NORTE.ITF 	[+] info
1106119	19/10/2011	1:51:00	28.0533	-16.1865	-999		1.5	4	ATL¡NTICO-CANARIAS 	[+] info
1106607	21/10/2011	1:49:53	28.0644	-16.1742	20		1.2	4	ATL¡NTICO-CANARIAS 	[+] info
1107976	26/10/2011	21:30:19	28.3228	-16.5049	12		1.2	4	SE LA OROTAVA.ITF 	[+] info
1108975	31/10/2011	6:05:27	28.0751	-16.1402	3		1.7	4	ATL¡NTICO-CANARIAS 	[+] info
1113221	18/11/2011	4:55:02	28.0651	-16.1173	28		1.6	4	ATL¡NTICO-CANARIAS 	[+] info
1115408	29/11/2011	4:22:31	28.0872	-16.1197	12		1	4	ATL¡NTICO-CANARIAS 	[+] info
1115524	29/11/2011	23:53:41	28.3182	-16.3608	18		1.2	4	S CANDELARIA.ITF 	[+] info
1116189	04/12/2011	12:36:57	28.9035	-16.9176	39		2.4	4	ATL¡NTICO-CANARIAS 	[+] info
1116605	08/12/2011	19:51:27	28.108	-16.128	-999		2.2	4	ATL¡NTICO-CANARIAS 	[+] info
1117486	15/12/2011	3:29:30	28.084	-16.1741	20		1.7	4	ATL¡NTICO-CANARIAS 	[+] info
1118532	24/12/2011	20:40:24	28.0693	-16.1796	13		1.3	4	ATL¡NTICO-CANARIAS 	[+] info
1120155	05/01/2012	5:56:28	28.2781	-16.3055	-999		1.3	4	SE CANDELARIA.ITF 	[+] info
1120156	05/01/2012	6:00:58	28.2416	-16.2611	-999		1.8	4	ATL¡NTICO-CANARIAS 	[+] info
1120158	05/01/2012	6:41:49	28.2855	-16.3164	-999		0.7	4	SE CANDELARIA.ITF 	[+] info
1120159	05/01/2012	6:44:54	28.2796	-16.3085	-999		1.4	4	SE CANDELARIA.ITF 	[+] info
1120160	05/01/2012	7:19:55	28.4928	-16.62	-999		1.2	4	ATL¡NTICO-CANARIAS 	[+] info
1120433	08/01/2012	10:55:34	28.1377	-16.1981	18		1.5	4	ATL¡NTICO-CANARIAS 	[+] info
1120447	08/01/2012	22:20:26	28.0693	-16.2875	29		1.8	4	ATL¡NTICO-CANARIAS 	[+] info
1121506	13/01/2012	19:23:39	28.1481	-16.2133	18		1.3	4	ATL¡NTICO-CANARIAS 	[+] info
1121564	14/01/2012	7:23:21	28.0537	-16.1299	-999		2	4	ATL¡NTICO-CANARIAS 	[+] info
1121785	17/01/2012	2:45:54	28.2058	-16.2588	26		1.9	4	ATL¡NTICO-CANARIAS 	[+] info
1124006	30/01/2012	2:55:36	28.089	-16.4201	-999		1.3	4	SE ARICO.ITF 	[+] info
1125132	06/02/2012	13:37:39	28.0842	-16.1366	-999		2.1	4	ATL¡NTICO-CANARIAS 	[+] info
1125421	09/02/2012	3:38:09	28.2694	-16.3194	26		2.3	4	SE G‹ÕMAR.ITF 	[+] info
1125672	10/02/2012	3:10:20	28.116	-16.1193	-999		1.9	4	ATL¡NTICO-CANARIAS 	[+] info
1126313	13/02/2012	20:54:26	28.0674	-16.2176	20		1.2	4	ATL¡NTICO-CANARIAS 	[+] info
1126858	15/02/2012	23:46:21	28.1041	-16.1888	32		1.2	4	ATL¡NTICO-CANARIAS 	[+] info
1127366	18/02/2012	13:28:54	28.0898	-16.3488	32	II 	3.2	4	SE ARICO.ITF 	[+] info
1131599	11/03/2012	5:51:41	27.8747	-16.0218	-999		1.9	4	ATL¡NTICO-CANARIAS 	[+] info
1137383	09/04/2012	5:19:34	28.146	-16.2019	20		1.9	4	ATL¡NTICO-CANARIAS 	[+] info
1139701	19/04/2012	13:01:24	28.1642	-16.2738	9		1.5	4	ATL¡NTICO-CANARIAS 	[+] info
1139834	20/04/2012	14:59:20	28.048	-16.1754	14		2	4	ATL¡NTICO-CANARIAS 	[+] info
1141826	04/05/2012	8:14:51	28.1178	-16.1549	-999		1.8	4	ATL¡NTICO-CANARIAS 	[+] info
1142468	10/05/2012	2:40:31	28.0871	-16.1406	21		2.5	4	ATL¡NTICO-CANARIAS 	[+] info
1142653	11/05/2012	10:35:18	28.2947	-16.3399	22		1.6	4	SE CANDELARIA.ITF 	[+] info
1142793	12/05/2012	3:03:16	28.0842	-16.1104	23		1.5	4	ATL¡NTICO-CANARIAS 	[+] info
1143186	15/05/2012	17:31:40	28.0641	-16.1806	29	II 	3.4	4	ATL¡NTICO-CANARIAS 	[+] info
1143191	15/05/2012	17:33:20	28.0359	-16.185	22		2.7	4	ATL¡NTICO-CANARIAS 	[+] info
1143705	19/05/2012	18:50:01	28.0617	-16.2037	27		1.5	4	ATL¡NTICO-CANARIAS 	[+] info
1144851	25/05/2012	12:38:02	28.0831	-16.1269	-999		1.8	4	ATL¡NTICO-CANARIAS 	[+] info
1145580	30/05/2012	6:32:41	28.287	-16.635	2		2.2	4	S LA GUANCHA.ITF 	[+] info
1150216	21/06/2012	18:37:32	27.9779	-16.2276	32		1.9	4	ATL¡NTICO-CANARIAS 	[+] info
1150410	22/06/2012	22:13:31	28.0162	-16.6287	30		2.1	4	S SAN MIGUEL.ITF 	[+] info
1150917	25/06/2012	11:07:20	28.38	-16.2132	23	II-III 	2.9	4	SE SANTA CRUZ DE TENERIFE.ITF 	[+] info
1156445	12/07/2012	14:13:38	28.0712	-16.1672	20		2.2	4	ATL¡NTICO-CANARIAS 	[+] info
1156470	13/07/2012	3:26:05	28.0956	-16.2153	39		2.1	4	ATL¡NTICO-CANARIAS 	[+] info
1157153	17/07/2012	5:22:21	28.1789	-16.164	9		1.6	4	ATL¡NTICO-CANARIAS 	[+] info
1157247	17/07/2012	22:41:15	28.3094	-16.6303	-999		1.9	4	SE LA GUANCHA.ITF 	[+] info
1157700	20/07/2012	1:08:08	27.9301	-16.2769	11		1.8	4	ATL¡NTICO-CANARIAS 	[+] info
1160599	11/08/2012	22:17:25	28.1106	-16.2194	8		1.7	4	ATL¡NTICO-CANARIAS 	[+] info
1161467	17/08/2012	0:57:36	28.1658	-16.236	10		1.2	4	ATL¡NTICO-CANARIAS 	[+] info
1161576	18/08/2012	1:50:51	28.5296	-16.5136	27	IV 	3.8	4	NW EL SAUZAL.ITF 	[+] info
1161577	18/08/2012	1:52:59	28.5119	-16.5023	25		2.6	4	NW EL SAUZAL.ITF 	[+] info
1161573	18/08/2012	1:55:34	28.5202	-16.4956	28	II 	2.8	4	NW EL SAUZAL.ITF 	[+] info
1162211	23/08/2012	5:41:26	28.0783	-16.1832	10		1.4	4	ATL¡NTICO-CANARIAS 	[+] info
1162365	25/08/2012	5:58:14	28.0708	-16.2572	30		1.3	4	ATL¡NTICO-CANARIAS 	[+] info
1162367	25/08/2012	7:21:59	28.06	-16.1876	24		1.6	4	ATL¡NTICO-CANARIAS 	[+] info
1162425	25/08/2012	14:50:17	28.2096	-16.9117	-999		1.9	4	W GUÕA DE ISORA.ITF 	[+] info
1163723	04/09/2012	16:53:39	28.1724	-16.2319	23		2	4	ATL¡NTICO-CANARIAS 	[+] info
1164630	09/09/2012	15:11:42	28.4747	-16.5193	1		1.4	4	NW SANTA ⁄RSULA.ITF 	[+] info
1164779	10/09/2012	21:48:19	28.2752	-16.4932	-999		1.6	4	NW FASNIA.ITF 	[+] info
1165539	15/09/2012	8:37:24	28.0807	-16.2922	30		2.5	4	ATL¡NTICO-CANARIAS 	[+] info
1166774	20/09/2012	23:45:15	28.0505	-16.1756	22		1.8	4	ATL¡NTICO-CANARIAS 	[+] info
1168148	02/10/2012	4:27:43	28.1085	-16.2186	10		1.4	4	ATL¡NTICO-CANARIAS 	[+] info
1168690	05/10/2012	2:29:45	28.0413	-16.168	25		1.7	4	ATL¡NTICO-CANARIAS 	[+] info
1168840	06/10/2012	1:16:28	28.4065	-16.5708	26		1.6	4	SW PUERTO DE LA CRUZ.ITF 	[+] info
1168943	07/10/2012	0:50:58	28.3067	-16.8173	54		1.1	3	NW SANTIAGO DEL TEIDE.ITF 	[+] info
1168927	07/10/2012	0:59:30	28.442	-16.8504	58		1.2	3	N BUENAVISTA DEL NORTE.ITF 	[+] info
1168939	07/10/2012	1:01:28	28.4257	-16.8517	73		0.8	3	N BUENAVISTA DEL NORTE.ITF 	[+] info
1168941	07/10/2012	1:13:50	28.3686	-16.8851	72		0.8	3	W BUENAVISTA DEL NORTE.ITF 	[+] info
1168942	07/10/2012	1:25:20	28.3747	-16.865	60		1	3	W BUENAVISTA DEL NORTE.ITF 	[+] info
1168935	07/10/2012	2:01:39	28.3207	-16.7965	48		1.2	3	NE SANTIAGO DEL TEIDE.ITF 	[+] info
1168950	07/10/2012	2:03:20	28.14	-16.6811	61		1	3	N ARONA.ITF 	[+] info
1172778	30/10/2012	6:09:47	28.0888	-16.1711	15		1.5	4	ATL¡NTICO-CANARIAS 	[+] info
1174458	14/11/2012	14:19:52	28.1419	-16.2354	23		1.7	4	ATL¡NTICO-CANARIAS 	[+] info
1175510	20/11/2012	23:44:35	28.3428	-16.6007	11		1.5	4	SW REALEJO ALTO.ITF 	[+] info
1175512	21/11/2012	5:23:06	28.1478	-16.2255	35		1.4	4	ATL¡NTICO-CANARIAS 	[+] info
1177287	04/12/2012	20:00:11	28.0881	-16.2617	26		2.5	4	ATL¡NTICO-CANARIAS 	[+] info
1177830	10/12/2012	9:50:13	28.1635	-16.1648	17		1.8	4	ATL¡NTICO-CANARIAS 	[+] info
1179598	17/12/2012	10:08:22	28.8754	-15.5683	20		3.2	4	ATL¡NTICO-CANARIAS 	[+] info
1181637	23/12/2012	5:03:59	28.1729	-16.174	19		1.7	4	ATL¡NTICO-CANARIAS 	[+] info
1187594	29/01/2013	14:46:00	28.1313	-16.2214	29		2.2	4	ATL¡NTICO-CANARIAS 	[+] info
1187648	30/01/2013	6:30:41	28.1081	-16.1418	3		1.6	4	ATL¡NTICO-CANARIAS 	[+] info
1188676	04/02/2013	22:45:42	28.2765	-16.3966	38		1.9	4	SE G‹ÕMAR.ITF 	[+] info
1195769	07/03/2013	4:22:12	28.2103	-16.2707	15		1.4	4	ATL¡NTICO-CANARIAS 	[+] info
1197397	17/03/2013	11:37:21	28.9361	-16.3369	49		3.8	3	ATL¡NTICO-CANARIAS 	[+] info
1198985	21/03/2013	22:18:06	28.1267	-16.2033	-999		1.3	4	ATL¡NTICO-CANARIAS 	[+] info
1205831	13/04/2013	21:15:56	28.064	-16.1955	33		2.4	4	ATL¡NTICO-CANARIAS 	[+] info
1207044	17/04/2013	23:27:03	28.6789	-16.8819	27		1.7	4	ATL¡NTICO-CANARIAS 	[+] info
1208183	22/04/2013	22:38:11	28.0929	-16.1813	-999		1.8	4	ATL¡NTICO-CANARIAS 	[+] info
1208225	23/04/2013	7:24:23	28.2665	-16.856	-999		2	4	SW SANTIAGO DEL TEIDE.ITF 	[+] info
1208684	25/04/2013	15:33:56	28.2423	-16.5585	-999		1.3	4	NW ARICO.ITF 	[+] info
1209037	28/04/2013	0:24:23	28.0098	-16.235	17		1.7	4	ATL¡NTICO-CANARIAS 	[+] info
1210309	05/05/2013	22:07:20	28.2653	-16.2735	27		1.9	4	ATL¡NTICO-CANARIAS 	[+] info
1213686	23/05/2013	1:06:54	28.0828	-16.2268	18		1.5	4	ATL¡NTICO-CANARIAS 	[+] info
1215614	04/06/2013	4:57:44	28.1141	-16.0986	-999		1.2	4	ATL¡NTICO-CANARIAS 	[+] info
1216699	11/06/2013	23:02:40	28.1417	-16.1166	-999		1.2	4	ATL¡NTICO-CANARIAS 	[+] info
1217210	15/06/2013	12:42:05	28.1495	-16.1334	25		2	4	ATL¡NTICO-CANARIAS 	[+] info
1218397	24/06/2013	1:53:04	28.0568	-16.2603	29		2.1	4	ATL¡NTICO-CANARIAS 	[+] info
1218609	25/06/2013	16:46:20	28.0439	-16.1742	15		1.7	4	ATL¡NTICO-CANARIAS 	[+] info
1219889	06/07/2013	1:19:28	28.0486	-16.1866	-999		1.5	4	ATL¡NTICO-CANARIAS 	[+] info
1222021	18/07/2013	15:15:12	28.1082	-16.1874	4		1.7	4	ATL¡NTICO-CANARIAS 	[+] info
1222389	20/07/2013	7:03:23	28.0833	-16.1616	20		1.6	4	ATL¡NTICO-CANARIAS 	[+] info
1223502	24/07/2013	15:27:24	28.0243	-16.2898	32		2	4	ATL¡NTICO-CANARIAS 	[+] info
1225489	07/08/2013	0:00:35	28.1593	-15.9528	29		1.3	4	ATL¡NTICO-CANARIAS 	[+] info
1230001	02/09/2013	5:43:36	28.1289	-16.1782	6		1.2	4	ATL¡NTICO-CANARIAS 	[+] info
1231119	07/09/2013	4:42:19	28.2888	-16.5527	6		1.3	4	SE REALEJO ALTO.ITF 	[+] info
1233894	19/09/2013	7:01:33	27.9996	-16.2759	17		1.7	4	ATL¡NTICO-CANARIAS 	[+] info
1234394	22/09/2013	11:33:23	28.9895	-17.3733	35		3.3	4	ATL¡NTICO-CANARIAS 	[+] info
1236061	29/09/2013	4:39:08	28.0351	-16.2132	11		1.8	4	ATL¡NTICO-CANARIAS 	[+] info
1236710	30/09/2013	5:17:05	28.0134	-16.1867	-999		1.4	4	ATL¡NTICO-CANARIAS 	[+] info
1239295	07/10/2013	10:11:18	28.3785	-16.5664	-999		0.8	4	E REALEJO ALTO.ITF 	[+] info
1244109	01/11/2013	19:28:24	28.0822	-16.2199	29		1.4	4	ATL¡NTICO-CANARIAS 	[+] info
