time (mins)	time (secs)	stress (Mpa)	strain (%)	strain	pore volume (cm3)	confining pressure (Mpa)	pore pressure (Mpa)	effective pressure (Mpa)
8.6361408	518.168448	53.52831832	0.578653951	0.00578654	-0.10623894	50.1171845	20.02025604	30.09692846
8.6681664	520.089984	53.61809681	0.580527205	0.005805272	-0.10703711	50.014641	20.02262115	29.99201985
8.7016032	522.096192	53.90018025	0.583110907	0.005831109	-0.10741396	49.97926731	20.03593445	29.94333286
8.7345792	524.074752	54.12042234	0.586396734	0.005863967	-0.10866308	49.97367988	20.03768921	29.93599067
8.766504	525.99024	54.30119986	0.588213097	0.005882131	-0.10967191	49.93058829	20.01731873	29.91326956
8.8024608	528.147648	54.57709013	0.590239694	0.005902397	-0.11029876	49.9840508	20.02410889	29.95994191
8.8384896	530.309376	54.83078441	0.593719079	0.005937191	-0.11035152	50.05059755	20.02210617	30.02849138
8.8715088	532.290528	55.06675806	0.596244508	0.005962445	-0.11092527	49.98035264	20.03551483	29.94483781
8.9034912	534.209472	55.19545864	0.598182976	0.00598183	-0.11063627	50.00053172	20.02403259	29.97649913
8.9365104	536.190624	55.50344495	0.601571496	0.006015715	-0.11162499	49.92713132	20.01567841	29.91145291
8.9693136	538.158816	55.41597195	0.605086267	0.006050863	-0.11178589	49.94952126	20.05905151	29.89046975
9.0012384	540.074304	55.68571425	0.607477094	0.006074771	-0.11229189	49.97862415	20.03105164	29.94757251
9.0341136	542.046816	55.76857627	0.608520576	0.006085206	-0.11244433	49.94815454	20.02685547	29.92129907
9.0671328	544.027968	55.9153139	0.609706968	0.00609707	-0.11286141	50.01632929	19.99889374	30.01743555
9.1022832	546.136992	56.43899912	0.612285127	0.006122851	-0.11384412	49.97203178	20.03364563	29.93838615
9.137448	548.24688	56.93406914	0.616808678	0.006168087	-0.11560312	49.94256711	20.03863653	29.90393058
9.1705248	550.231488	57.13261249	0.619601914	0.006196019	-0.11572804	49.93018632	20.03044128	29.89974504
9.2033712	552.202272	57.38906432	0.622844731	0.006228447	-0.11549091	50.04768324	20.06469727	29.98298597
9.2353104	554.118624	57.54719379	0.625026023	0.00625026	-0.11607419	50.0436233	20.04665375	29.99696955
9.2681712	556.090272	57.65541619	0.627247575	0.006272476	-0.11648174	49.90474138	19.98897552	29.91576586
9.3011328	558.067968	57.68267522	0.628940439	0.006289404	-0.11739106	49.94891829	20.01564026	29.93327803
9.3331152	559.986912	57.97777791	0.6308581	0.006308581	-0.11781979	49.88741632	20.04966736	29.83774896
9.3693888	562.163328	58.27819226	0.634329395	0.006343294	-0.11811637	50.02802672	19.99599457	30.03203215
9.4027392	564.164352	58.51461797	0.636883735	0.006368837	-0.1185817	50.05223894	20.07233302	29.97990592
9.434664	566.07984	58.43754228	0.638876081	0.006388761	-0.11919964	50.03835745	20.0296402	30.00871725
9.469944	568.19664	58.61558486	0.642458393	0.006424584	-0.12030745	49.94365244	20.00034332	29.94330912
9.5028048	570.168288	58.78754728	0.644195663	0.006441957	-0.12020476	49.96519823	19.99603271	29.96916552
9.5358816	572.152896	59.01023046	0.646160509	0.006461605	-0.11963207	50.06653581	20.05836487	30.00817094
9.5678064	574.068384	59.1744627	0.648176688	0.006481767	-0.11944576	50.06882706	20.06950378	29.99932328
9.6009264	576.055584	59.09905962	0.651715059	0.006517151	-0.11963101	50.05692863	20.01522064	30.04170799
9.6336864	578.021184	59.2524425	0.654223828	0.006542238	-0.1203572	50.07292719	20.01983643	30.05309076
9.6689952	580.139712	59.42381724	0.655949298	0.006559493	-0.12027322	50.01813817	20.04165649	29.97648168
9.7044192	582.265152	59.55920825	0.657559605	0.006575596	-0.12046412	50.02704859	20.01231511	30.01473348
9.7373376	584.240256	59.87641652	0.659640997	0.00659641	-0.12074464	50.05110002	20.02498627	30.02611375
9.7703568	586.221408	60.32056234	0.661837567	0.006618376	-0.12260985	49.95973139	20.0422287	29.91750269
9.8023824	588.142944	60.6472638	0.665257995	0.00665258	-0.12614127	50.02782574	20.0403595	29.98746624
9.8354016	590.124096	60.74097517	0.667607195	0.006676072	-0.12657529	49.78704348	20.04947662	29.73756686
9.8682768	592.096608	60.96840495	0.669745477	0.006697455	-0.12605341	49.84975138	20.04459381	29.80515757
9.9002016	594.012096	61.39478494	0.673253322	0.006732533	-0.12571043	49.92805586	20.02536774	29.90268812
9.9361872	596.171232	61.55910759	0.676153865	0.006761539	-0.12679759	49.90831895	20.00289917	29.90541978
9.9721296	598.327776	61.7803442	0.678902229	0.006789022	-0.12709399	49.90478158	20.02658844	29.87819314
10.0053072	600.318432	62.03571108	0.681657984	0.00681658	-0.12744968	49.84693086	20.05001704	29.79691382
10.0372896	602.237376	62.21947218	0.684860556	0.006848606	-0.1293223	49.91905165	20.039711	29.87934065
10.070352	604.22112	62.32823705	0.686822623	0.006868226	-0.12989499	50.12799759	20.02223969	30.1057579
10.1031696	606.190176	62.4177443	0.688193568	0.006881936	-0.12981242	50.0834589	20.02685547	30.05660343
10.1351952	608.111712	62.6644317	0.690358215	0.006903582	-0.13112083	50.07353015	20.05638123	30.01714892
10.1682288	610.093728	62.8545668	0.69287116	0.006928712	-0.13171892	49.85152006	20.04665375	29.80486631
10.2013488	612.080928	63.03642925	0.694759677	0.006947597	-0.13154002	49.84428453	20.03684998	29.80743455
10.2333312	613.999872	63.18899843	0.696545515	0.006965455	-0.13116634	49.82088966	20.02578735	29.79510231
10.2696048	616.176288	63.41129736	0.697951831	0.006979518	-0.13081313	49.82378387	19.99886831	29.82491556
10.3027392	618.164352	63.55313018	0.699979461	0.006999795	-0.1309975	49.81968374	20.02498627	29.79469747
10.3347936	620.087616	63.83024101	0.702460367	0.007024604	-0.1317932	49.89429007	20.02075195	29.87353812
10.3699872	622.199232	64.04094469	0.705423343	0.007054233	-0.13265153	49.81067953	20.03562927	29.77505026
10.4028624	624.171744	64.27759643	0.707612973	0.00707613	-0.1325552	50.00555639	20.04325867	29.96229772
10.4359824	626.158944	64.66098581	0.709623608	0.007096236	-0.13254673	50.0497735	20.03391266	30.01586084
10.4679648	628.077888	64.88434709	0.712939961	0.0071294	-0.13483326	50.08936791	20.04283905	30.04652886
10.5010416	630.062496	65.01087779	0.715350212	0.007153502	-0.13584526	49.97040379	20.02868652	29.94171727
10.5339456	632.036736	65.23491714	0.717387197	0.007173872	-0.13552875	49.89650092	20.00598907	29.89051185
10.569168	634.15008	65.38147396	0.720432047	0.00720432	-0.13541089	50.03051896	20.03498077	29.99553819
10.6043184	636.259104	65.37487393	0.723101317	0.007231013	-0.13521223	50.03204646	20.02437592	30.00767054
10.6372368	638.234208	65.59728588	0.724640168	0.007246402	-0.13532232	49.92467928	19.99252319	29.93215609
10.6705584	640.233504	65.74660025	0.726370498	0.007263705	-0.13605274	49.94107981	20.04928589	29.89179392
10.7031744	642.190464	65.92141062	0.72851156	0.007285116	-0.13617977	50.06143074	20.05180359	30.00962715
10.7364528	644.187168	66.52422837	0.731540681	0.007315407	-0.13643807	50.06476712	20.02636592	30.0384012
10.7693712	646.162272	66.85838877	0.734476841	0.007344768	-0.13762367	49.90023928	20.03677368	29.8634656
10.8013536	648.081216	67.03577586	0.737128535	0.007371285	-0.13908557	50.03373475	20.02361298	30.01012177
10.8342144	650.052864	67.22224929	0.739477735	0.007394777	-0.14065862	49.95064678	20.02304077	29.92760601
10.8673344	652.040064	67.38146371	0.741875502	0.007418755	-0.13998219	50.00093369	20.02300262	29.97793107
10.9025424	654.152544	67.51789445	0.744017713	0.007440177	-0.13938144	50.02276087	20.02540588	29.99735499
10.937808	656.26848	67.62896481	0.74537501	0.00745375	-0.13934916	50.09740739	20.00148773	30.09591966
10.970928	658.25568	68.07324625	0.749208949	0.007492089	-0.13904323	50.04326153	20.01196543	30.0312961
11.0038032	660.228192	68.22134006	0.751730202	0.007517302	-0.14006158	50.00491323	20.02670288	29.97821035
11.0358144	662.148864	68.43954788	0.754451285	0.007544513	-0.14191621	49.87961802	20.03269196	29.84692606
11.0686896	664.121376	68.91746234	0.755554422	0.007555544	-0.14172355	49.86884513	20.02738953	29.8414556
11.1017664	666.105984	69.09173024	0.757853672	0.007578537	-0.14197761	50.06910844	20.04779816	30.02131028
11.133792	668.02752	69.3762548	0.760948006	0.00760948	-0.14365228	50.02746396	20.03246307	29.99500089
11.1668688	670.012128	69.60490514	0.764329586	0.007643296	-0.14441445	49.87664342	20.00591278	29.87073064
11.1997872	671.987232	69.80371972	0.766773142	0.007667731	-0.14422497	49.89801502	20.03618876	29.86182626
11.2349664	674.097984	69.86497342	0.770733564	0.007707336	-0.14425884	49.87893467	20.04875183	29.83018284
11.2701456	676.208736	69.91845174	0.773182446	0.007731824	-0.14396985	49.98380961	20.02376556	29.96004405
11.3030208	678.181248	70.04023585	0.773916479	0.007739165	-0.14415616	49.99924541	19.96147156	30.03777385
11.3360832	680.164992	70.11767317	0.774961343	0.007749613	-0.14391375	49.83652644	20.0396347	29.79689174
11.3680656	682.083936	70.40355391	0.777212025	0.00777212	-0.14424296	49.84271684	20.13248444	29.7102324
11.4012432	684.074592	71.00949086	0.780391011	0.00780391	-0.14595574	50.01472139	20.25753021	29.75719118
11.434104	686.04624	71.19148893	0.783615785	0.007836158	-0.14720698	49.87258348	20.26226044	29.61032304
11.4693408	688.160448	71.28307564	0.785714987	0.00785715	-0.14900216	49.79311328	19.92294312	29.87017016
11.50452	690.2712	71.53066715	0.787824358	0.007878244	-0.15106656	49.9473506	19.95616913	29.99118147
11.5374384	692.246304	71.89900304	0.791894182	0.007918942	-0.1513238	49.69933951	20.02620697	29.67313254
11.5705152	694.230912	71.98796783	0.793871498	0.007938715	-0.15108244	49.8845221	20.03601074	29.84851136
11.6024976	696.149856	72.10622589	0.795562979	0.00795563	-0.15077969	49.95104876	20.04722595	29.90382281
11.6356752	698.140512	72.35643933	0.798063426	0.007980634	-0.15064631	49.91257987	20.00133514	29.91124473
11.6685936	700.115616	72.68842985	0.801198005	0.00801198	-0.15112478	49.98734698	20.02376556	29.96358142
11.7009792	702.058752	72.83855792	0.803561085	0.008035611	-0.1522871	50.01021929	20.02841949	29.9817998
11.734056	704.04336	73.00482442	0.806405654	0.008064057	-0.15296671	49.90847974	20.05496979	29.85350995
11.767176	706.03056	73.24513782	0.808882515	0.008088825	-0.15359127	49.87516952	20.02690633	29.84826319
11.8023696	708.142176	73.45136613	0.811243282	0.008112433	-0.15448207	49.93533158	20.02498627	29.91034531
11.837592	710.25552	73.68290964	0.814080444	0.008140804	-0.15542155	49.88669276	20.0195694	29.86712336
11.8707264	712.243584	73.78624982	0.81553188	0.008155319	-0.15569678	49.88194947	20.03883362	29.84311585
11.9036448	714.218688	74.09749094	0.817682646	0.008176826	-0.15530723	50.00222001	20.0220871	29.98013291
11.9356128	716.136768	74.38811826	0.821178007	0.00821178	-0.15545225	49.99832087	20.00648499	29.99183588
11.9685312	718.111872	74.5484176	0.82343979	0.008234398	-0.1555327	49.9319952	20.00675201	29.92524319
12.0017664	720.105984	74.77476246	0.826077603	0.008260776	-0.15618267	49.90417862	20.01571655	29.88846207
12.0338496	722.030976	74.92556861	0.828157613	0.008281576	-0.15655	49.94915948	20.03738403	29.91177545
12.0670272	724.021632	75.26962905	0.830103021	0.00830103	-0.15670455	49.97259455	20.04428864	29.92830591
12.0998448	725.990688	75.48675194	0.833119658	0.008331197	-0.15741168	49.91346421	20.02010345	29.89336076
12.1350528	728.103168	75.77787652	0.835936712	0.008359367	-0.15820297	49.87407079	20.05268097	29.82138982
12.1702608	730.215648	76.0068433	0.838954499	0.008389545	-0.15901331	49.92295079	20.02147675	29.90147404
12.2031648	732.189888	76.07492305	0.842243104	0.008422431	-0.15973738	49.89690289	20.03505707	29.86184582
12.2362992	734.177952	76.039527	0.843927645	0.008439276	-0.15926102	49.98642244	20.04840851	29.93801393
12.2683248	736.099488	76.18897698	0.844843451	0.008448435	-0.15852213	49.99048238	20.03238678	29.9580956
12.3014448	738.086688	76.42888353	0.84736888	0.008473689	-0.15886088	49.87206092	20.00114441	29.87091651
12.3342048	740.052288	76.68031753	0.850016413	0.008500164	-0.15915198	50.07111831	20.03948212	30.03163619
12.3667632	742.005792	76.85838272	0.851027972	0.00851028	-0.15987288	49.99514527	20.03311157	29.9620337
12.40272	744.1632	77.41454821	0.85411538	0.008541154	-0.16104172	49.97347889	20.04650116	29.92697773
12.4385904	746.315424	77.63885879	0.8578161	0.008578161	-0.16140146	49.92176497	20.01438141	29.90738356
12.4716096	748.296576	77.87673109	0.860377599	0.008603776	-0.16192969	49.89412928	20.02323151	29.87089777
12.5034912	750.209472	77.98115621	0.86261162	0.008626116	-0.16321798	49.99196968	20.03974915	29.95222053
12.5366112	752.196672	78.2077723	0.865198101	0.008651981	-0.16382561	49.8264771	20.041008	29.7854691
12.569472	754.16832	78.41146909	0.867654155	0.008676542	-0.16102038	49.88211026	20.04322052	29.83888974
12.6014544	756.087264	78.5873644	0.869852108	0.008698521	-0.16022221	49.94164257	20.00411987	29.9375227
12.6348912	758.093472	78.74210344	0.871565777	0.008715658	-0.15988558	49.81071973	20.02613068	29.78458905
12.6684288	760.105728	78.85290257	0.873137934	0.008731379	-0.16033124	50.02055001	20.04882812	29.97172189
12.7006128	762.036768	78.90375896	0.87517214	0.008751721	-0.16135383	49.89091349	20.01865387	29.87225962
12.7337904	764.027424	79.17200947	0.877808571	0.008778086	-0.1622261	49.9778604	20.03383636	29.94402404
12.766608	765.99648	79.44283671	0.880934828	0.008809348	-0.16238171	50.06271706	20.01605988	30.04665718
12.8017584	768.105504	79.5899586	0.883355497	0.008833555	-0.16310242	49.81896019	20.03479004	29.78417015
12.8369232	770.215392	79.75028054	0.885282164	0.008852822	-0.16426704	50.07473607	20.02464294	30.05009313
12.8697408	772.184448	79.83287133	0.888755322	0.008887553	-0.16450945	50.02915895	20.03202438	29.99713457
12.9027024	774.162144	79.76275731	0.891118402	0.008911184	-0.16485666	49.9931756	20.01396179	29.97921381
12.934728	776.08368	79.91451279	0.892012019	0.00892012	-0.16594488	49.97311711	19.99538422	29.97773289
12.967704	778.06224	80.23484024	0.89434178	0.008943418	-0.16712308	49.7989821	20.02159119	29.77739091
13.000608	780.03648	80.56194855	0.898128534	0.008981285	-0.16815625	49.89324493	20.01586914	29.87737579
13.0333824	782.002944	81.07227549	0.900232129	0.009002321	-0.16867496	49.80702157	20.02937317	29.7776484
13.0695984	784.175904	81.39129198	0.90451287	0.009045129	-0.16995231	50.10198989	20.06103516	30.04095473
13.1056704	786.340224	81.56320919	0.907217293	0.009072173	-0.17027659	49.92037816	20.04440308	29.87597508
13.138848	788.33088	81.76717722	0.909984165	0.009099842	-0.17065979	49.94160237	20.01754761	29.92405476
13.1708304	790.249824	81.97724802	0.912931413	0.009129314	-0.17172049	49.9564687	20.01215617	29.94431253
13.204008	792.24048	82.26136573	0.915724649	0.009157246	-0.17225189	50.00897317	20.02040863	29.98856454
13.236912	794.21472	82.49015168	0.919272725	0.009192727	-0.18099787	49.9075954	20.04940033	29.85819507
13.2692112	796.152672	82.60447685	0.921845325	0.009218453	-0.18203845	49.84456592	20.04062653	29.80393939
13.3022304	798.133824	82.8715068	0.923960022	0.0092396	-0.18181192	49.9870656	20.00900269	29.97806291
13.3353072	800.118432	83.11900791	0.927478968	0.00927479	-0.18234332	50.06344061	20.0220108	30.04142981
13.3673328	802.039968	83.23238376	0.92946046	0.009294605	-0.18274135	49.88930559	20.04634857	29.84295702
13.4004528	804.027168	83.45479571	0.931472478	0.009314725	-0.18308115	49.97247396	20.03051758	29.94195638
13.4333712	806.002272	83.50388908	0.933358216	0.009333582	-0.18283027	49.96919787	20.02712886	29.94206901
13.4686512	808.119072	83.80018972	0.935530269	0.009355303	-0.18338567	49.96463547	20.03791809	29.92671738
13.5038016	810.228096	84.16787012	0.939238846	0.009392388	-0.18406034	50.09330726	20.03341675	30.05989051
13.5367056	812.202336	84.36993952	0.941798962	0.00941799	-0.1843705	49.89742546	20.02391815	29.87350731
13.5698832	814.192992	84.50854014	0.943354459	0.009433545	-0.18496436	50.05001469	20.05081177	29.99920292
13.6019232	816.115392	84.70098072	0.945619021	0.00945619	-0.1855307	49.90240993	20.00358582	29.89882411
13.6350432	818.102592	85.02741094	0.948768863	0.009487689	-0.18588956	50.0299964	20.01209259	30.01790381
13.6679616	820.077696	85.15828139	0.950893265	0.009508933	-0.18633416	49.97385406	20.05119324	29.92266082
13.7004048	822.024288	85.47277732	0.953336821	0.009533368	-0.1866348	49.83182335	20.01659393	29.81522942
13.7335392	824.012352	85.71743046	0.956694801	0.009566948	-0.18706352	50.02143435	20.02750397	29.99393038
13.7667168	826.003008	85.85304751	0.958730404	0.009587304	-0.18749966	50.06400337	20.03696442	30.02703895
13.8019824	828.118944	86.01899756	0.960981086	0.009609811	-0.18761293	50.07188206	20.02593994	30.04594212
13.8372336	830.234016	85.93645199	0.963548142	0.009635481	-0.18778547	49.9549881	20.02433777	29.93065033
13.8703536	832.221216	86.07044163	0.965136944	0.009651369	-0.18802789	49.99816008	20.05947113	29.93868895
13.9033296	834.199776	86.31916328	0.967352938	0.009673529	-0.18800142	49.96013336	20.04680634	29.91332702
13.9352976	836.117856	86.43362407	0.968870969	0.00968871	-0.18794532	49.85923796	20.01403809	29.84519987
13.9682304	838.093824	86.61589338	0.970601298	0.009706013	-0.18816127	50.11270249	20.01085281	30.10184968
14.0014512	840.087072	87.06180222	0.97207354	0.009720735	-0.18905577	49.85115829	20.02765656	29.82350173
14.0334336	842.006016	87.52737553	0.975813108	0.009758131	-0.18986029	50.06384258	20.0320816	30.03176098
14.0666112	843.996672	87.74802446	0.978836671	0.009788367	-0.19030383	49.92359395	20.0428009	29.88079305
14.0995296	845.971776	87.8478386	0.980997171	0.009809972	-0.1908056	49.98240271	20.02944946	29.95295325
14.1347952	848.087712	88.13914401	0.983889144	0.009838891	-0.1907622	50.00939524	20.04270554	29.9666897
14.170104	850.20624	88.34596001	0.987271873	0.009872719	-0.19135606	49.90313349	20.02822876	29.87490473
14.2030656	852.183936	88.41797266	0.989362985	0.00989363	-0.19151167	50.11847081	20.03166199	30.08680882
14.2362432	854.174592	88.56810072	0.991090535	0.009910905	-0.19154978	50.03839765	20.04524231	29.99315534
